STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH_SIN
12249.539706417088,10627.4,32.15,65.28,56.0,372.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16908.78641770508,7591.5,56.41,59.8,-44.0,367.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16461.45237390695,2711.0,33.6,65.18,178.0,372.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,3207.0,50.76,55.22,172.0,367.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16390.47566922769,718.5,26.21,52.39,122.0,372.0,30,53625,12133,65758,12.9,91.5,-1.0
16294.696699391237,613.1,25.85,39.31,22.0,339.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16461.45237390695,5053.2,8.86,36.07,-11.0,339.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
12249.539706417088,3501.1,16.13,28.34,-50.0,311.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
12249.539706417088,8652.4,18.13,27.89,-72.0,311.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16390.47566922769,55271.2,18.63,34.06,0.0,322.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16294.696699391237,9790.5,17.78,47.73,17.0,333.0,30,53625,12133,65758,12.9,91.5,1.0
16908.78641770508,17927.8,34.28,54.92,33.0,339.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16294.696699391237,8273.5,26.11,59.47,61.0,361.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,3834.3,55.55,59.23,144.0,367.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16294.696699391237,15151.6,43.91,58.09,178.0,378.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,3599.5,34.8,56.07,144.0,372.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16908.78641770508,5193.6,27.74,50.3,144.0,389.0,30,53625,12133,65758,12.9,91.5,-1.0
12249.539706417088,1520.7,10.04,43.83,17.0,361.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16294.696699391237,3539.1,18.2,29.1,-22.0,328.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
12249.539706417088,409.7,32.69,25.92,-39.0,322.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16908.78641770508,1071.8,16.41,25.16,-39.0,311.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16461.45237390695,979.0,37.88,36.18,0.0,306.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
12249.539706417088,2295.8,19.42,52.93,-33.0,322.0,30,53625,12133,65758,12.9,91.5,1.0
16390.47566922769,10855.8,10.46,58.45,39.0,333.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
12249.539706417088,43931.4,14.49,67.86,100.0,372.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,262743.5,15.91,72.6,156.0,394.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16390.47566922769,30257.8,41.98,58.49,194.0,394.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,20589.1,54.22,58.9,172.0,378.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16908.78641770508,1024.3,52.92,86.81,161.0,367.0,30,53625,12133,65758,12.9,91.5,-1.0
16294.696699391237,1757.1,17.27,46.73,67.0,350.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
12249.539706417088,760.8,15.59,32.24,22.0,322.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,1454.1,7.62,28.6,-28.0,311.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16390.47566922769,2507.6,16.94,28.42,-78.0,306.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,12802.7,7.74,41.86,-33.0,306.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
12249.539706417088,34385.5,7.9,54.3,-17.0,317.0,30,53625,12133,65758,12.9,91.5,1.0
16908.78641770508,193520.8,12.34,62.4,28.0,361.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
12249.539706417088,125183.4,26.11,63.55,89.0,356.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16908.78641770508,15061.5,62.6,52.72,161.0,367.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16390.47566922769,12902.1,36.35,58.73,172.0,378.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,5137.0,49.02,60.06,189.0,389.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16461.45237390695,2530.3,48.72,48.68,89.0,361.0,30,53625,12133,65758,12.9,91.5,-1.0
12249.539706417088,888.0,37.24,37.67,0.0,350.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16461.45237390695,1186.8,11.98,37.29,-6.0,328.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,7244.3,10.45,32.67,-50.0,311.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16390.47566922769,13807.7,13.62,28.95,-56.0,317.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,26994.7,8.31,33.94,-50.0,300.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16461.45237390695,18745.0,11.5,47.11,17.0,339.0,30,53625,12133,65758,12.9,91.5,1.0
16294.696699391237,33558.5,16.62,61.01,17.0,333.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16294.696699391237,58288.1,7.18,72.15,89.0,378.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16390.47566922769,34002.0,44.64,72.23,150.0,394.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16461.45237390695,19628.6,45.19,59.71,156.0,389.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16390.47566922769,9290.6,35.45,55.69,167.0,372.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16390.47566922769,4669.5,53.98,53.4,156.0,350.0,30,53625,12133,65758,12.9,91.5,-1.0
16908.78641770508,1408.9,17.23,46.81,44.0,356.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16908.78641770508,6711.6,15.09,34.42,-61.0,333.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,15547.9,11.32,25.88,-94.0,317.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16908.78641770508,30520.2,8.65,29.7,-61.0,300.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16390.47566922769,51327.7,5.06,37.72,-17.0,356.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16390.47566922769,20336.7,37.76,111.04,0.0,339.0,30,53625,12133,65758,12.9,91.5,1.0
16908.78641770508,68320.5,5.64,62.37,17.0,356.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16390.47566922769,123264.6,22.37,64.21,89.0,344.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,105300.3,46.93,58.99,161.0,367.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16294.696699391237,2012.3,46.1,57.36,189.0,356.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16294.696699391237,3616.8,40.49,65.69,172.0,367.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16294.696699391237,1926.6,54.86,59.36,72.0,356.0,30,53625,12133,65758,12.9,91.5,-1.0
16461.45237390695,321.8,29.83,45.93,0.0,344.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16908.78641770508,659.6,15.28,34.94,-17.0,306.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
12249.539706417088,4114.4,14.34,37.3,-39.0,300.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16390.47566922769,2300.3,20.77,42.13,-44.0,322.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,5421.7,17.06,38.98,-50.0,311.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16390.47566922769,6514.5,10.32,49.03,-56.0,328.0,30,53625,12133,65758,12.9,91.5,1.0
16390.47566922769,7251.9,13.18,59.06,56.0,339.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16461.45237390695,26430.6,22.28,72.65,89.0,356.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16390.47566922769,4459.6,53.1,53.96,167.0,372.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16908.78641770508,1682.3,59.67,55.69,183.0,400.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16294.696699391237,5038.7,41.25,69.2,156.0,367.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16461.45237390695,601.5,30.57,53.95,194.0,367.0,30,53625,12133,65758,12.9,91.5,-1.0
12249.539706417088,496.9,18.88,39.67,61.0,344.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16390.47566922769,1214.8,9.74,29.13,-28.0,317.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16461.45237390695,542.1,17.22,23.17,-39.0,294.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16294.696699391237,3099.1,6.72,26.99,-94.0,278.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,3309.7,13.76,33.54,-11.0,311.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16390.47566922769,938.3,36.65,48.41,-22.0,333.0,30,53625,12133,65758,12.9,91.5,1.0
16461.45237390695,3736.7,20.45,52.8,17.0,322.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16461.45237390695,16392.51,27.55,60.22,128.0,344.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16390.47566922769,7852.0,61.83,56.74,167.0,356.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16908.78641770508,5084.0,37.96,55.27,189.0,350.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,3536.7,53.98,51.51,183.0,350.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16461.45237390695,676.51,54.51,49.64,89.0,344.0,30,53625,12133,65758,12.9,91.5,-1.0
16390.47566922769,243.7,15.44,41.59,61.0,328.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16908.78641770508,656.4,13.84,30.41,-28.0,317.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16461.45237390695,1289.9,19.73,24.87,-39.0,283.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16390.47566922769,3221.7,16.22,28.62,-50.0,283.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16908.78641770508,2079.7,33.03,32.84,-33.0,311.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
12249.539706417088,44926.8,7.07,52.17,-11.0,306.0,30,53625,12133,65758,12.9,91.5,1.0
16294.696699391237,49826.81,18.78,65.52,0.0,322.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
12249.539706417088,19252.91,16.47,72.53,61.0,356.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,36077.9,44.93,68.06,178.0,367.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16294.696699391237,38663.3,42.97,62.4,178.0,367.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,8010.9,58.01,56.04,144.0,350.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16294.696699391237,257.4,75.18,57.5,167.0,350.0,30,53625,12133,65758,12.9,91.5,-1.0
16390.47566922769,418.85,14.19,42.17,56.0,328.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16390.47566922769,308.6,22.71,31.33,11.0,317.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,1285.95,20.66,25.33,-50.0,283.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16908.78641770508,2908.95,10.67,46.39,-44.0,272.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16390.47566922769,8602.09,10.23,35.22,-61.0,283.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
12249.539706417088,3182.9,21.84,43.58,6.0,322.0,30,53625,12133,65758,12.9,91.5,1.0
16390.47566922769,7568.9,23.6,68.75,-83.0,317.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16461.45237390695,2617.55,29.81,67.01,117.0,350.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,347.8,83.07,54.0,189.0,350.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16908.78641770508,1361.0,47.44,70.47,83.0,367.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16461.45237390695,4961.3,37.88,71.84,217.0,367.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16294.696699391237,544.6,47.98,56.84,189.0,350.0,30,53625,12133,65758,12.9,91.5,-1.0
16908.78641770508,5219.72,30.64,44.94,50.0,333.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16908.78641770508,586.06,18.28,36.52,17.0,300.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,1793.6,9.77,25.54,-17.0,289.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
12249.539706417088,3281.8,1.86,33.42,-6.0,283.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,5359.49999,19.76,43.72,-28.0,311.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16908.78641770508,13066.23,2.93,57.23,22.0,328.0,30,53625,12133,65758,12.9,91.5,1.0
16908.78641770508,24857.89,6.97,76.33,83.0,339.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
12249.539706417088,84086.00999,16.87,77.52,94.0,372.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,91207.4,41.69,73.65,161.0,367.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16390.47566922769,4457.85,38.46,69.52,167.0,378.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16908.78641770508,14913.27,54.53,69.93,189.0,361.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16390.47566922769,455.04,42.93,62.74,144.0,344.0,30,53625,12133,65758,12.9,91.5,-1.0
16294.696699391237,1923.21,11.98,54.11,11.0,344.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16390.47566922769,8915.63,12.73,36.03,-22.0,328.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16294.696699391237,1050.31,20.73,39.05,-72.0,294.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16294.696699391237,1895.2,19.39,37.59,-44.0,294.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,56592.71001,12.85,44.41,-50.0,306.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16461.45237390695,20340.49999,10.8,58.78,-11.0,311.0,30,53625,12133,65758,12.9,91.5,1.0
12249.539706417088,89018.00998,13.47,72.24,17.0,339.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
12249.539706417088,296958.13999,8.87,71.69,56.0,344.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
12249.539706417088,15856.62999,45.62,73.71,144.0,389.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16461.45237390695,18667.65,55.29,70.42,167.0,367.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16390.47566922769,31567.10001,22.46,76.14,200.0,378.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16461.45237390695,4180.15,40.48,61.79,150.0,356.0,30,53625,12133,65758,12.9,91.5,-1.0
16908.78641770508,9711.9,25.59,60.43,78.0,344.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16294.696699391237,1417.7,8.03,44.82,0.0,294.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16390.47566922769,717.6,12.11,30.49,0.0,300.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16908.78641770508,1894.59999,20.07,33.89,-28.0,294.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,21458.95,32.99,50.38,-50.0,311.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16461.45237390695,3385.65,16.61,56.21,-33.0,317.0,30,53625,12133,65758,12.9,91.5,1.0
12249.539706417088,8318.97,17.58,67.95,6.0,322.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16461.45237390695,107532.2299,18.39,79.03,89.0,344.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16461.45237390695,30980.26,53.76,65.26,122.0,361.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
12249.539706417088,4410.5,55.45,62.3,161.0,367.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16294.696699391237,1018.8,45.79,61.43,172.0,350.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16908.78641770508,409.5,32.41,59.69,122.0,333.0,30,53625,12133,65758,12.9,91.5,-1.0
16294.696699391237,1317.25,17.43,51.52,17.0,328.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16461.45237390695,2073.35,2.83,42.31,-11.0,306.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16294.696699391237,1692.3,9.95,35.59,-39.0,372.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16294.696699391237,9201.4,10.07,44.62,-33.0,294.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,18180.95001,5.04,52.64,-22.0,294.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16390.47566922769,32821.88,8.47,60.89,-100.0,311.0,30,53625,12133,65758,12.9,91.5,1.0
16461.45237390695,39384.51,5.93,70.92,22.0,372.0,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16390.47566922769,25097.5,54.77,81.68,150.0,356.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16294.696699391237,12570.2,46.41,64.17,178.0,378.0,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16908.78641770508,1738.35,65.74,80.74,194.0,361.0,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16461.45237390695,1217.2,43.66,65.42,206.0,361.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16294.696699391237,1097.4,33.61,53.79,167.0,344.0,30,53625,12133,65758,12.9,91.5,-1.0
12249.539706417088,376.65,6.42,53.73,39.0,344.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16908.78641770508,2616.7,7.59,38.02,61.0,322.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,231.0,13.96,27.58,-11.0,311.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
16294.696699391237,3557.05,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16461.45237390695,3080.36,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,0.8660254037844386
16294.696699391237,1263.52,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,1.0
16294.696699391237,2541.38,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,0.8660254037844387
16908.78641770508,7225.85,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,0.49999999999999994
16908.78641770508,5128.78,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,1.2246467991473532e-16
16390.47566922769,5838.94,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,-0.4999999999999997
16390.47566922769,942.05,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
16461.45237390695,1782.08,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,-1.0
16908.78641770508,4943.21,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
16461.45237390695,1065.03,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
16908.78641770508,25505.95,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
3042.860558885297,2769.91,42.84,20.84,-56.0,222.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
4989.389711723256,5620.29,43.08,24.23,-50.0,250.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
4989.389711723256,9071.63,33.31,36.61,-44.0,283.0,180,57513,1912,59425,12.9,74.1,1.0
3042.860558885297,4207.72,17.21,44.76,-50.0,317.0,180,57513,1912,59425,12.9,74.1,0.8660254037844387
5275.358285638681,2915.82,10.55,53.8,50.0,344.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
5026.955900125925,471.19,41.63,53.37,89.0,339.0,180,57513,1912,59425,12.9,74.1,1.2246467991473532e-16
5322.638683719934,355.59000000000003,28.14,57.56,167.0,383.0,180,57513,1912,59425,12.9,74.1,-0.4999999999999997
5026.955900125925,220.76,36.8,45.69,106.0,356.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844384
3042.860558885297,130.21,35.77,39.32,72.0,339.0,180,57513,1912,59425,12.9,74.1,-1.0
5026.955900125925,264.12,21.11,28.74,-6.0,306.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
5322.638683719934,543.33,39.25,22.47,-17.0,294.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
5026.955900125925,445.8,18.51,16.2,-28.0,261.0,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
5322.638683719934,1660.22,35.76,16.98,-39.0,239.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
5026.955900125925,2893.59,25.31,23.35,-72.0,239.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
5275.358285638681,4865.01,46.0,35.19,-50.0,294.0,180,57513,1912,59425,12.9,74.1,1.0
4989.389711723256,3172.39,23.05,50.53,-28.0,300.0,180,57513,1912,59425,12.9,74.1,0.8660254037844387
5322.638683719934,1584.23,13.22,55.72,28.0,322.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
5026.955900125925,10017.93,21.3,61.48,128.0,372.0,180,57513,1912,59425,12.9,74.1,1.2246467991473532e-16
5275.358285638681,7279.84,22.25,71.54,172.0,400.0,180,57513,1912,59425,12.9,74.1,-0.4999999999999997
4989.389711723256,2111.52,19.84,55.27,117.0,378.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844384
5322.638683719934,2051.77,23.81,46.69,44.0,361.0,180,57513,1912,59425,12.9,74.1,-1.0
5026.955900125925,2344.63,18.05,32.62,6.0,317.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
5026.955900125925,1770.66,25.56,24.86,-22.0,294.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
5322.638683719934,763.8,24.1,19.16,-50.0,244.0,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
4989.389711723256,1927.66,38.93,11.24,-122.0,228.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
4989.389711723256,3290.44,19.81,23.87,-50.0,278.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
5275.358285638681,11612.74,44.31,41.09,-39.0,300.0,180,57513,1912,59425,12.9,74.1,1.0
3042.860558885297,2277.45,24.82,49.36,-11.0,328.0,180,57513,1912,59425,12.9,74.1,0.8660254037844387
3042.860558885297,2153.17,17.21,55.9,61.0,339.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
3042.860558885297,559.29,55.2,52.63,172.0,350.0,180,57513,1912,59425,12.9,74.1,1.2246467991473532e-16
5026.955900125925,192.75,45.53,48.13,150.0,356.0,180,57513,1912,59425,12.9,74.1,-0.4999999999999997
5275.358285638681,177.07,34.95,46.79,156.0,361.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844384
3042.860558885297,169.48,31.6,39.9,83.0,350.0,180,57513,1912,59425,12.9,74.1,-1.0
5275.358285638681,127.39,58.2,29.22,28.0,311.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
5322.638683719934,1925.43,19.84,26.83,-17.0,283.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
5322.638683719934,601.02,22.13,18.69,-22.0,250.0,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
5322.638683719934,648.35,31.69,20.03,-39.0,250.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
5322.638683719934,2877.01,70.89,23.07,-78.0,250.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
5275.358285638681,5475.86,13.26,36.84,-11.0,311.0,180,57513,1912,59425,12.9,74.1,1.0
5275.358285638681,3603.82,16.3,48.99,-11.0,328.0,180,57513,1912,59425,12.9,74.1,0.8660254037844387
5275.358285638681,2452.77,23.3,56.55,39.0,367.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
5322.638683719934,1280.87,29.32,54.46,100.0,372.0,180,57513,1912,59425,12.9,74.1,1.2246467991473532e-16
5026.955900125925,1868.77,26.22,62.33,150.0,378.0,180,57513,1912,59425,12.9,74.1,-0.4999999999999997
5322.638683719934,1429.65,35.19,57.86,178.0,389.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844384
5322.638683719934,1023.62,24.73,41.01,89.0,339.0,180,57513,1912,59425,12.9,74.1,-1.0
3042.860558885297,733.47,16.68,35.36,28.0,328.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
3042.860558885297,935.78,18.51,23.12,-22.0,300.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
5322.638683719934,2130.55,19.8,17.51,-56.0,256.0,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
5322.638683719934,1948.33,36.0,19.97,-78.0,256.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
5026.955900125925,12768.19,25.49,29.21,-111.0,289.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
5275.358285638681,8491.76,57.32,33.11,-78.0,272.0,180,57513,1912,59425,12.9,74.1,1.0
5275.358285638681,4930.09,29.35,43.01,-6.0,306.0,180,57513,1912,59425,12.9,74.1,0.8660254037844387
3042.860558885297,2224.73,15.01,59.07,39.0,356.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
3042.860558885297,1339.29,15.64,59.66,111.0,361.0,180,57513,1912,59425,12.9,74.1,1.2246467991473532e-16
3042.860558885297,2186.72,21.94,60.46,144.0,367.0,180,57513,1912,59425,12.9,74.1,-0.4999999999999997
5026.955900125925,565.39,36.56,47.08,156.0,356.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844384
5322.638683719934,868.39,25.47,42.41,94.0,333.0,180,57513,1912,59425,12.9,74.1,-1.0
4989.389711723256,696.72,12.07,35.56,11.0,300.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
3042.860558885297,965.12,19.22,24.84,-28.0,272.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
5275.358285638681,991.16,25.86,24.22,-17.0,256.0,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
5275.358285638681,2190.37,30.8,16.8,-67.0,250.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
3042.860558885297,1677.11,39.04,20.91,-22.0,261.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
