STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH_SIN
CO,24359.4,18.77,73.13,11.0,389.0,2070,103642,452,104094,36.2,86.0,-0.8660254037844384
LA,171.0,35.11,49.39,172.0,356.0,30,43204,9174,52378,4.7,71.5,-0.8660254037844384
VA,24.0,36.5,42.17,111.0,339.0,290,39490,3285,42775,9.3,75.6,-0.8660254037844384
FL,3207.0,50.76,55.22,172.0,367.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844384
OR,449891.24,2.0,69.94,0.0,406.0,1010,95988,2391,98379,52.3,80.5,-0.8660254037844384
MN,159.37,35.54,59.46,83.0,339.0,370,79627,7309,86936,6.8,71.9,-0.8660254037844384
IN,0.4,10.77,55.05,83.0,361.0,242,35826,593,36420,1.7,71.2,-0.8660254037844384
NY,6.5,29.84,45.11,56.0,311.0,300,47126,7429,54555,0.8,87.4,-0.8660254037844384
CA,380980.2,0.46,91.1,-22.0,517.0,880,155779,7916,163695,45.4,94.2,-0.8660254037844384
PA,0.1,21.69,39.03,67.0,328.0,340,44743,1312,46054,2.2,76.5,-0.8660254037844384
MS,533.0,26.51,53.54,144.0,356.0,90,46923,1509,48432,5.1,57.7,-0.8660254037844384
GA,565.39,36.56,47.08,156.0,356.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844384
AR,26.0,25.12,48.87,133.0,356.0,200,52035,1143,53179,9.4,55.5,-0.8660254037844384
OK,39.1,35.59,60.99,133.0,389.0,400,68595,1304,69899,1.5,66.0,-0.8660254037844384
TN,0.1,18.51,50.34,111.0,350.0,270,41235,909,42144,4.8,66.2,-0.8660254037844384
ID,457695.4,2.0,75.21,6.0,400.0,1520,82643,926,83569,61.9,69.2,-0.8660254037844384
SD,9439.21,18.07,65.69,33.0,394.0,670,75811,1305,77116,5.4,57.2,-0.8660254037844384
MO,159.0,21.1,53.23,111.0,361.0,240,68742,965,69707,3.8,69.5,-0.8660254037844384
NC,145.9,39.12,51.44,106.0,333.0,210,48618,5201,53819,7.8,66.7,-0.8660254037844384
AK,27.1,23.34,20.01,-33.0,228.0,580,570641,94743,665384,60.9,64.9,-0.8660254037844384
UT,258723.94,3.48,75.06,17.0,444.0,1860,82170,2727,84897,63.1,89.8,-0.8660254037844384
NV,466868.0,1.99,113.92,28.0,428.0,1680,109781,791,110572,80.1,94.1,-0.8660254037844384
NM,568.95,15.92,78.88,11.0,383.0,300,121298,292,121590,31.7,74.5,-0.8660254037844384
NJ,4.5,14.85,42.66,78.0,339.0,80,7354,1368,8723,3.6,93.8,-0.8660254037844384
MI,47.4,12.56,45.3,61.0,350.0,270,56539,40175,96714,10.0,73.5,-0.8660254037844384
SC,39.6,37.11,46.79,139.0,356.0,110,30061,1960,32020,4.5,67.9,-0.8660254037844384
WA,110692.1,0.8,71.89,28.0,400.0,520,66456,4842,71298,28.6,83.4,-0.8660254037844384
WI,36.57,19.04,46.02,56.0,317.0,320,54158,11339,65496,5.3,71.2,-0.8660254037844384
WY,163955.55,4.42,75.58,-11.0,383.0,2040,97093,720,97813,46.7,62.0,-0.8660254037844384
AL,377.6,30.02,53.4,117.0,350.0,150,50645,1775,52420,2.7,57.7,-0.8660254037844384
TX,505.5,23.46,54.13,39.0,406.0,520,261232,7365,268596,1.9,83.7,-1.0
NJ,8.75,40.72,33.23,61.0,328.0,80,7354,1368,8723,3.6,93.8,-1.0
PA,0.2,38.22,28.69,0.0,311.0,340,44743,1312,46054,2.2,76.5,-1.0
OK,31.2,35.0,44.97,33.0,361.0,400,68595,1304,69899,1.5,66.0,-1.0
WI,37.79,10.3,29.6,6.0,306.0,320,54158,11339,65496,5.3,71.2,-1.0
OR,1209.24,8.58,43.64,-44.0,361.0,1010,95988,2391,98379,52.3,80.5,-1.0
HI,0.1,9.02,70.82,200.0,328.0,920,6423,4509,10932,20.2,86.1,-1.0
AK,14.4,4.0,17.8,-22.0,233.0,580,570641,94743,665384,60.9,64.9,-1.0
ID,35391.1,7.7,48.68,-28.0,356.0,1520,82643,926,83569,61.9,69.2,-1.0
WV,1.0,45.28,32.38,-8.0,322.0,460,24038,192,24230,7.4,44.6,-1.0
KY,0.1,37.08,34.96,50.0,339.0,230,39486,921,40408,4.3,58.7,-1.0
SD,1870.78,19.06,44.07,-22.0,389.0,670,75811,1305,77116,5.4,57.2,-1.0
ME,1.31,33.03,27.38,-6.0,289.0,180,30843,4537,35380,1.5,38.6,-1.0
UT,15025.75,14.44,49.39,-72.0,389.0,1860,82170,2727,84897,63.1,89.8,-1.0
AZ,293.05,17.72,69.64,0.0,406.0,1250,113594,396,113990,38.6,89.3,-1.0
MT,15763.51,16.77,39.4,-44.0,350.0,1040,145546,1494,147040,29.0,53.4,-1.0
MI,15.3,15.88,26.99,0.0,306.0,270,56539,40175,96714,10.0,73.5,-1.0
VA,1.2,65.17,36.64,50.0,328.0,290,39490,3285,42775,9.3,75.6,-1.0
MS,322.2,33.07,46.02,50.0,339.0,90,46923,1509,48432,5.1,57.7,-1.0
NH,1.2,28.62,24.13,11.0,306.0,300,8953,397,9349,14.0,58.3,-1.0
ND,382.2,16.12,39.35,-28.0,350.0,580,69001,1698,70698,3.9,61.0,-1.0
MO,89.0,30.71,39.57,28.0,344.0,240,68742,965,69707,3.8,69.5,-1.0
NV,52834.3,1.61,83.25,-33.0,400.0,1680,109781,791,110572,80.1,94.1,-1.0
NM,53.95,13.26,60.48,-72.0,361.0,300,121298,292,121590,31.7,74.5,-1.0
SC,341.7,35.71,45.01,61.0,350.0,110,30061,1960,32020,4.5,67.9,-1.0
AR,3.9,17.16,36.99,56.0,339.0,200,52035,1143,53179,9.4,55.5,-1.0
MN,148.78,15.43,38.19,0.0,306.0,370,79627,7309,86936,6.8,71.9,-1.0
WY,78224.65,11.6,46.53,-44.0,372.0,2040,97093,720,97813,46.7,62.0,-1.0
CA,13117.0,1.27,66.97,-50.0,506.0,880,155779,7916,163695,45.4,94.2,-1.0
AL,46.2,40.69,43.56,50.0,333.0,150,50645,1775,52420,2.7,57.7,-1.0
LA,6.5,32.12,48.05,72.0,344.0,30,43204,9174,52378,4.7,71.5,-1.0
NC,148.0,48.37,47.41,83.0,333.0,210,48618,5201,53819,7.8,66.7,-1.0
NE,0.1,24.4,41.83,-17.0,350.0,790,76824,524,77348,1.1,73.0,-1.0
CO,436.1,15.88,50.41,-111.0,350.0,2070,103642,452,104094,36.2,86.0,-1.0
GA,868.39,25.47,42.41,94.0,333.0,180,57513,1912,59425,12.9,74.1,-1.0
FL,718.5,26.21,52.39,122.0,372.0,30,53625,12133,65758,12.9,91.5,-1.0
IN,0.1,26.44,34.41,0.0,317.0,242,35826,593,36420,1.7,71.2,-1.0
WA,6651.0,7.4,40.79,-33.0,356.0,520,66456,4842,71298,28.6,83.4,-1.0
NY,5.1,32.18,27.72,11.0,289.0,300,47126,7429,54555,0.8,87.4,-1.0
IL,0.2,22.04,35.85,-28.0,283.0,180,55519,2395,57914,1.2,71.2,-0.8660254037844386
FL,613.1,25.85,39.31,22.0,339.0,30,53625,12133,65758,12.9,91.5,-0.8660254037844386
CO,102.9,6.17,45.45,-150.0,328.0,2070,103642,452,104094,36.2,86.0,-0.8660254037844386
KY,9.2,19.91,30.63,-17.0,278.0,230,39486,921,40408,4.3,58.7,-0.8660254037844386
TN,2.1,18.6,25.9,-44.0,294.0,270,41235,909,42144,4.8,66.2,-0.8660254037844386
MT,13431.61,1.92,22.33,-106.0,311.0,1040,145546,1494,147040,29.0,53.4,-0.8660254037844386
AR,3.0,17.16,27.89,-22.0,300.0,200,52035,1143,53179,9.4,55.5,-0.8660254037844386
OK,114.0,11.3,41.02,-33.0,311.0,400,68595,1304,69899,1.5,66.0,-0.8660254037844386
NJ,39.6,3.24,26.48,-11.0,244.0,80,7354,1368,8723,3.6,93.8,-0.8660254037844386
TX,421.0,12.87,46.52,-50.0,400.0,520,261232,7365,268596,1.9,83.7,-0.8660254037844386
MS,1145.0,22.29,34.79,-61.0,311.0,90,46923,1509,48432,5.1,57.7,-0.8660254037844386
NM,488.6,10.07,54.04,-133.0,356.0,300,121298,292,121590,31.7,74.5,-0.8660254037844386
SC,301.2,13.74,31.23,-6.0,311.0,110,30061,1960,32020,4.5,67.9,-0.8660254037844386
HI,50.0,33.56,61.56,194.0,322.0,920,6423,4509,10932,20.2,86.1,-0.8660254037844386
NY,2.3,22.4,23.23,-61.0,244.0,300,47126,7429,54555,0.8,87.4,-0.8660254037844386
NV,7841.4,5.43,59.59,-144.0,356.0,1680,109781,791,110572,80.1,94.1,-0.8660254037844386
MO,198.2,16.94,34.42,-17.0,278.0,240,68742,965,69707,3.8,69.5,-0.8660254037844386
ID,21990.0,4.97,42.35,-106.0,311.0,1520,82643,926,83569,61.9,69.2,-0.8660254037844386
UT,2794.65,7.3,34.55,-94.0,322.0,1860,82170,2727,84897,63.1,89.8,-0.8660254037844386
GA,696.72,12.07,35.56,11.0,300.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
WV,723.2,17.579548212065568,33.92560028228768,-27.31099403960008,301.89831560510794,460,24038,192,24230,7.4,44.6,-0.8660254037844386
PA,0.1,25.44,20.75,-44.0,256.0,340,44743,1312,46054,2.2,76.5,-0.8660254037844386
WY,18213.75,17.579548212065568,33.92560028228768,-27.31099403960008,301.89831560510794,2040,97093,720,97813,46.7,62.0,-0.8660254037844386
AL,511.3,19.3,31.77,-11.0,306.0,150,50645,1775,52420,2.7,57.7,-0.8660254037844386
LA,127.0,18.27,33.3,17.0,306.0,30,43204,9174,52378,4.7,71.5,-0.8660254037844386
MN,3466.87,16.8,33.92,-61.0,289.0,370,79627,7309,86936,6.8,71.9,-0.8660254037844386
NC,449.8,15.33,33.71,6.0,311.0,210,48618,5201,53819,7.8,66.7,-0.8660254037844386
IN,0.3,18.39,26.4,-56.0,283.0,242,35826,593,36420,1.7,71.2,-0.8660254037844386
AK,3252.4,4.8100000000000005,10.9775,-68.0,122.5,580,570641,94743,665384,60.9,64.9,-0.8660254037844386
MI,36.8,21.09,20.64,-39.0,256.0,270,56539,40175,96714,10.0,73.5,-0.8660254037844386
NE,95.1,4.4,42.2,-67.0,333.0,790,76824,524,77348,1.1,73.0,-0.8660254037844386
VA,52.1,28.66,25.03,-22.0,294.0,290,39490,3285,42775,9.3,75.6,-0.8660254037844386
WI,324.09,8.03,28.45,-50.0,256.0,320,54158,11339,65496,5.3,71.2,-0.8660254037844386
CA,81980.5,14.64,45.24,-28.0,444.0,880,155779,7916,163695,45.4,94.2,-0.8660254037844386
AZ,427.0,4.01,60.56,-22.0,411.0,1250,113594,396,113990,38.6,89.3,-0.8660254037844386
OR,2010.42,27.39,22.67,-72.0,333.0,1010,95988,2391,98379,52.3,80.5,-0.8660254037844386
ND,390.3,3.6,30.4,-78.0,294.0,580,69001,1698,70698,3.9,61.0,-0.8660254037844386
SD,150.46,9.5,36.3,-44.0,289.0,670,75811,1305,77116,5.4,57.2,-0.8660254037844386
ME,0.2,9.0,26.5,-22.0,222.0,180,30843,4537,35380,1.5,38.6,-0.8660254037844386
WA,660.2,21.52,17.36,-33.0,283.0,520,66456,4842,71298,28.6,83.4,-0.8660254037844386
CT,2.0,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,150,4842,701,5543,0.3,86.3,-0.5000000000000004
OR,177.75,90.24,6.28,-11.0,172.0,1010,95988,2391,98379,52.3,80.5,-0.5000000000000004
NV,5.0,6.97,39.1,-111.0,233.0,1680,109781,791,110572,80.1,94.1,-0.5000000000000004
IN,75.5,22.033333333333335,20.98888888888889,-24.22222222222222,217.33333333333334,242,35826,593,36420,1.7,71.2,-0.5000000000000004
UT,135.25,5.916666666666667,12.556666666666667,-50.0,237.0,1860,82170,2727,84897,63.1,89.8,-0.5000000000000004
NM,927.8,3.02,39.89,-100.0,306.0,300,121298,292,121590,31.7,74.5,-0.5000000000000004
ME,2.31,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,180,30843,4537,35380,1.5,38.6,-0.5000000000000004
MS,1153.0,35.91,24.59,-33.0,283.0,90,46923,1509,48432,5.1,57.7,-0.5000000000000004
SD,311.5,19.636,27.625999999999998,-42.0,222.2,670,75811,1305,77116,5.4,57.2,-0.5000000000000004
WV,815.1,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,460,24038,192,24230,7.4,44.6,-0.5000000000000004
LA,223.0,23.22,23.65,-11.0,300.0,30,43204,9174,52378,4.7,71.5,-0.5000000000000004
MT,138.8,4.67,16.5,-28.0,167.0,1040,145546,1494,147040,29.0,53.4,-0.5000000000000004
AZ,34.05,4.97,39.01,-6.0,328.0,1250,113594,396,113990,38.6,89.3,-0.5000000000000004
WA,1.0,20.845,9.49,-16.5,133.0,520,66456,4842,71298,28.6,83.4,-0.5000000000000004
ND,79.39999999999999,0.56,19.0,-61.0,267.0,580,69001,1698,70698,3.9,61.0,-0.5000000000000004
MN,412.1,9.61,22.816666666666666,-2.0,186.66666666666666,370,79627,7309,86936,6.8,71.9,-0.5000000000000004
SC,624.5,16.95,23.15,-44.0,278.0,110,30061,1960,32020,4.5,67.9,-0.5000000000000004
CO,0.3,0.0,17.47,-61.0,222.0,2070,103642,452,104094,36.2,86.0,-0.5000000000000004
MO,238.0,49.76,24.59,-44.0,233.0,240,68742,965,69707,3.8,69.5,-0.5000000000000004
AL,2389.3,13.98,24.17,-39.0,278.0,150,50645,1775,52420,2.7,57.7,-0.5000000000000004
CA,1006.4,24.93,19.24,-22.0,328.0,880,155779,7916,163695,45.4,94.2,-0.5000000000000004
NJ,99.5,10.1425,37.7975,-22.25,254.0,80,7354,1368,8723,3.6,93.8,-0.5000000000000004
TN,10.6,57.0,25.38,-67.0,233.0,270,41235,909,42144,4.8,66.2,-0.5000000000000004
AR,48.4,17.1,12.57,-28.0,256.0,200,52035,1143,53179,9.4,55.5,-0.5000000000000004
OK,180.6,33.93,24.07,-50.0,261.0,400,68595,1304,69899,1.5,66.0,-0.5000000000000004
NH,5.5,76.64666666666666,61.48666666666667,-38.666666666666664,172.33333333333334,300,8953,397,9349,14.0,58.3,-0.5000000000000004
WI,116.03,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,320,54158,11339,65496,5.3,71.2,-0.5000000000000004
NC,435.1,22.02,22.33,-72.0,300.0,210,48618,5201,53819,7.8,66.7,-0.5000000000000004
KY,215.2,61.55666666666667,145.83333333333334,33.333333333333336,229.66666666666666,230,39486,921,40408,4.3,58.7,-0.5000000000000004
MI,5.0,17.98125,20.17375,-21.625,188.0,270,56539,40175,96714,10.0,73.5,-0.5000000000000004
GA,965.12,19.22,24.84,-28.0,272.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
IL,7.0,63.73,21.64,-50.0,217.0,180,55519,2395,57914,1.2,71.2,-0.5000000000000004
ID,31.0,24.57,20.6,-67.0,172.0,1520,82643,926,83569,61.9,69.2,-0.5000000000000004
NY,2.7,16.22,15.67,-39.0,233.0,300,47126,7429,54555,0.8,87.4,-0.5000000000000004
VA,46.3,56.55,6.09,-22.0,244.0,290,39490,3285,42775,9.3,75.6,-0.5000000000000004
FL,5053.2,8.86,36.07,-11.0,339.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
PA,0.2,1.0,13.54,-28.0,189.0,340,44743,1312,46054,2.2,76.5,-0.5000000000000004
TX,1628.2,20.28,33.76,-106.0,361.0,520,261232,7365,268596,1.9,83.7,-0.5000000000000004
FL,3501.1,16.13,28.34,-50.0,311.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
WI,0.2,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,320,54158,11339,65496,5.3,71.2,-2.4492935982947064e-16
IL,0.2,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,180,55519,2395,57914,1.2,71.2,-2.4492935982947064e-16
VA,0.2,21.12,16.0,-61.0,261.0,290,39490,3285,42775,9.3,75.6,-2.4492935982947064e-16
AL,830.0,25.23,21.17,-44.0,267.0,150,50645,1775,52420,2.7,57.7,-2.4492935982947064e-16
PA,2.5,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,340,44743,1312,46054,2.2,76.5,-2.4492935982947064e-16
NJ,5.5,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,80,7354,1368,8723,3.6,93.8,-2.4492935982947064e-16
HI,0.1,31.18,43.78,128.0,278.0,920,6423,4509,10932,20.2,86.1,-2.4492935982947064e-16
NM,7691.75,0.58,40.33,-122.0,222.0,300,121298,292,121590,31.7,74.5,-2.4492935982947064e-16
NC,108.6,18.89,16.93,-78.0,250.0,210,48618,5201,53819,7.8,66.7,-2.4492935982947064e-16
AZ,35.3,0.12,28.76,-61.0,289.0,1250,113594,396,113990,38.6,89.3,-2.4492935982947064e-16
WV,26.7,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,460,24038,192,24230,7.4,44.6,-2.4492935982947064e-16
LA,286.2,22.79,20.87,-28.0,261.0,30,43204,9174,52378,4.7,71.5,-2.4492935982947064e-16
SC,610.5,30.64,16.87,-89.0,256.0,110,30061,1960,32020,4.5,67.9,-2.4492935982947064e-16
AR,5.0,18.33,8.35,-39.0,256.0,200,52035,1143,53179,9.4,55.5,-2.4492935982947064e-16
MS,3003.7,29.81,18.59,-50.0,244.0,90,46923,1509,48432,5.1,57.7,-2.4492935982947064e-16
MO,171.0,3.0,5.0,11.0,67.0,240,68742,965,69707,3.8,69.5,-2.4492935982947064e-16
GA,991.16,25.86,24.22,-17.0,256.0,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
KY,32.0,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,230,39486,921,40408,4.3,58.7,-2.4492935982947064e-16
MT,0.1,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,1040,145546,1494,147040,29.0,53.4,-2.4492935982947064e-16
OK,1403.3,28.41,16.96,-33.0,261.0,400,68595,1304,69899,1.5,66.0,-2.4492935982947064e-16
TN,0.6,24.27,15.0,-28.0,228.0,270,41235,909,42144,4.8,66.2,-2.4492935982947064e-16
CA,174.2,57.45,13.26,-39.0,250.0,880,155779,7916,163695,45.4,94.2,-2.4492935982947064e-16
SD,50.2,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,670,75811,1305,77116,5.4,57.2,-2.4492935982947064e-16
NV,0.3,2.4,39.03,0.0,183.0,1680,109781,791,110572,80.1,94.1,-2.4492935982947064e-16
ID,0.1,9.48,0.0,-122.0,89.0,1520,82643,926,83569,61.9,69.2,-2.4492935982947064e-16
TX,3876.2,10.18,28.82,-94.0,322.0,520,261232,7365,268596,1.9,83.7,-2.4492935982947064e-16
HI,1.2,31.42,39.82,122.0,283.0,920,6423,4509,10932,20.2,86.1,0.49999999999999994
CO,35.1,5.65,19.94,-206.0,211.0,2070,103642,452,104094,36.2,86.0,0.49999999999999994
MO,127.2,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,240,68742,965,69707,3.8,69.5,0.49999999999999994
TX,1444.3,9.02,29.55,-72.0,361.0,520,261232,7365,268596,1.9,83.7,0.49999999999999994
ME,1.8,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,180,30843,4537,35380,1.5,38.6,0.49999999999999994
OR,0.33,84.8,4.7,-17.0,161.0,1010,95988,2391,98379,52.3,80.5,0.49999999999999994
MS,2131.9,56.41,25.15,-56.0,256.0,90,46923,1509,48432,5.1,57.7,0.49999999999999994
WV,30.3,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,460,24038,192,24230,7.4,44.6,0.49999999999999994
TN,477.3,10.55,86.77,-172.0,228.0,270,41235,909,42144,4.8,66.2,0.49999999999999994
NJ,23.75,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,80,7354,1368,8723,3.6,93.8,0.49999999999999994
SC,1773.6,48.26,18.12,-39.0,261.0,110,30061,1960,32020,4.5,67.9,0.49999999999999994
SD,0.7000000000000001,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,670,75811,1305,77116,5.4,57.2,0.49999999999999994
CA,9.0,58.14,11.96,-89.0,283.0,880,155779,7916,163695,45.4,94.2,0.49999999999999994
KS,5.0,2.45,1.97,-183.0,217.0,610,81759,520,82278,0.5,72.3,0.49999999999999994
KY,115.0,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,230,39486,921,40408,4.3,58.7,0.49999999999999994
GA,2190.37,30.8,16.8,-67.0,250.0,180,57513,1912,59425,12.9,74.1,0.49999999999999994
OK,541.4,17.5,19.37,-117.0,244.0,400,68595,1304,69899,1.5,66.0,0.49999999999999994
LA,918.5,43.74,24.73,-22.0,272.0,30,43204,9174,52378,4.7,71.5,0.49999999999999994
MA,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,150,7800,2754,10554,1.2,91.3,0.49999999999999994
AZ,3.7,11.22,26.92,-33.0,267.0,1250,113594,396,113990,38.6,89.3,0.49999999999999994
NV,0.5,6.97,51.38,-11.0,294.0,1680,109781,791,110572,80.1,94.1,0.49999999999999994
AR,267.2,17.43,12.74,-22.0,250.0,200,52035,1143,53179,9.4,55.5,0.49999999999999994
VA,41.0,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,290,39490,3285,42775,9.3,75.6,0.49999999999999994
NM,14853.1,2.45,32.27,-56.0,233.0,300,121298,292,121590,31.7,74.5,0.49999999999999994
UT,2.0,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,1860,82170,2727,84897,63.1,89.8,0.49999999999999994
WA,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,520,66456,4842,71298,28.6,83.4,0.49999999999999994
CT,0.2,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,150,4842,701,5543,0.3,86.3,0.49999999999999994
AL,1595.8,35.3,21.72,-44.0,256.0,150,50645,1775,52420,2.7,57.7,0.49999999999999994
NC,661.5,24.61,17.87,-6.0,233.0,210,48618,5201,53819,7.8,66.7,0.49999999999999994
MD,30.6,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,110,9707,2699,12406,3.2,85.6,0.49999999999999994
FL,8652.4,18.13,27.89,-72.0,311.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
NV,0.2,4.11,80.37,22.0,211.0,1680,109781,791,110572,80.1,94.1,0.8660254037844386
MO,2094.2,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,240,68742,965,69707,3.8,69.5,0.8660254037844386
TX,558.4,27.45,31.1,-67.0,344.0,520,261232,7365,268596,1.9,83.7,0.8660254037844386
IL,0.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,180,55519,2395,57914,1.2,71.2,0.8660254037844386
NJ,231.8,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,80,7354,1368,8723,3.6,93.8,0.8660254037844386
OK,1986.3,54.74,16.89,-50.0,222.0,400,68595,1304,69899,1.5,66.0,0.8660254037844386
GA,1677.11,39.04,20.91,-22.0,261.0,180,57513,1912,59425,12.9,74.1,0.8660254037844386
MD,85.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,110,9707,2699,12406,3.2,85.6,0.8660254037844386
NY,99.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,300,47126,7429,54555,0.8,87.4,0.8660254037844386
TN,2074.8,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,270,41235,909,42144,4.8,66.2,0.8660254037844386
OH,0.4,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,260,40861,3965,44826,1.2,76.3,0.8660254037844386
DE,3.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,20,1949,540,2489,2.4,82.6,0.8660254037844386
WI,0.55,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,320,54158,11339,65496,5.3,71.2,0.8660254037844386
NC,833.1,30.96,24.66,-56.0,300.0,210,48618,5201,53819,7.8,66.7,0.8660254037844386
AR,771.6,57.08,13.83,-33.0,222.0,200,52035,1143,53179,9.4,55.5,0.8660254037844386
KS,6000.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,610,81759,520,82278,0.5,72.3,0.8660254037844386
WV,1072.7,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,460,24038,192,24230,7.4,44.6,0.8660254037844386
VA,309.9,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,290,39490,3285,42775,9.3,75.6,0.8660254037844386
FL,55271.2,18.63,34.06,0.0,322.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
PA,2.5,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,340,44743,1312,46054,2.2,76.5,0.8660254037844386
KY,2628.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,230,39486,921,40408,4.3,58.7,0.8660254037844386
NE,10.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,790,76824,524,77348,1.1,73.0,0.8660254037844386
SD,2.6,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,670,75811,1305,77116,5.4,57.2,0.8660254037844386
CT,1.6,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,150,4842,701,5543,0.3,86.3,0.8660254037844386
CA,93.4,4.32,25.94,-39.0,283.0,880,155779,7916,163695,45.4,94.2,0.8660254037844386
LA,1799.0,30.23,26.42,-17.0,267.0,30,43204,9174,52378,4.7,71.5,0.8660254037844386
WA,12.6,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,520,66456,4842,71298,28.6,83.4,0.8660254037844386
AZ,9.7,3.19,40.54,-44.0,289.0,1250,113594,396,113990,38.6,89.3,0.8660254037844386
SC,873.7,31.9,22.24,-56.0,294.0,110,30061,1960,32020,4.5,67.9,0.8660254037844386
AL,2620.1,27.34,22.26,-28.0,278.0,150,50645,1775,52420,2.7,57.7,0.8660254037844386
MT,4.2,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,1040,145546,1494,147040,29.0,53.4,0.8660254037844386
OR,0.11,36.87,7.57,-28.0,178.0,1010,95988,2391,98379,52.3,80.5,0.8660254037844386
NM,287.75,4.08,42.65,-61.0,222.0,300,121298,292,121590,31.7,74.5,0.8660254037844386
MS,3538.4,23.31,24.93,-28.0,239.0,90,46923,1509,48432,5.1,57.7,0.8660254037844386
KS,5223.1,0.0,69.5,-6.0,239.0,610,81759,520,82278,0.5,72.3,1.0
TN,2758.8,29.341999999999995,27.360000000000003,26.8,245.4,270,41235,909,42144,4.8,66.2,1.0
ND,6.7,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,580,69001,1698,70698,3.9,61.0,1.0
AR,3256.3,23.34,32.25,-50.0,311.0,200,52035,1143,53179,9.4,55.5,1.0
DE,6.5,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,20,1949,540,2489,2.4,82.6,1.0
AL,5834.6,15.24,39.08,-11.0,300.0,150,50645,1775,52420,2.7,57.7,1.0
AK,302.5,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,580,570641,94743,665384,60.9,64.9,1.0
AZ,231.0,1.62,64.11,-22.0,361.0,1250,113594,396,113990,38.6,89.3,1.0
CO,6.5,0.0,54.0,-39.0,228.0,2070,103642,452,104094,36.2,86.0,1.0
VA,615.6,23.857499999999998,30.575,12.5,209.75,290,39490,3285,42775,9.3,75.6,1.0
WV,1549.95,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,460,24038,192,24230,7.4,44.6,1.0
